src_lang	tgt_lang	src	tgt
eng_Latn	tel_Telu	what is job title of jan medvesek	విజయ్ దేవరకొండ కొత్తగా తెరిచిన బట్టల దుకాణం పేరు ఏమిటి
eng_Latn	tel_Telu	where seth lives	సతీష్ ఎక్కడ నివసిస్తాడు
eng_Latn	tel_Telu	can you send an email to chelsea please	నీవు దయచేసి భువన కు ఈమెయిల్ పంపగలవా
eng_Latn	tel_Telu	email chelsea	లతా కి email చెయ్యి
eng_Latn	tel_Telu	check my inbox	నా inbox చెక్ చెయ్యి
eng_Latn	tel_Telu	show new emails to me	నాకు కొత్త emails చూపించు
eng_Latn	tel_Telu	check my new emails	నా కొత్త emails చెక్ చెయ్
eng_Latn	tel_Telu	did i received any emails from kevin and what did he say	గోవింద్ నుండి నాకు ఏవైనా ఈ మెయిల్స్ వచ్చి వున్నాయా మరియు అతను ఏమి చెప్పాడు
eng_Latn	tel_Telu	reply an email to jason that i will not come tonight	నేను ఈ రాత్రికి రాను అని జాసన్‌కి ఇమెయిల్ సమాధానము పంపు
eng_Latn	tel_Telu	email my sister about mom's birthday jane we should think about arranging the party at the park	అమ్మ పుట్టినరోజు జాహ్నవి గురించి మా సోదరికి ఇమెయిల్ పంపండి పార్క్‌లో పార్టీని ఏర్పాటు చేయడం గురించి మనం ఆలోచించాలి
eng_Latn	tel_Telu	email james about the softball game james we need to get some refreshments before heading over	అర్జున్ మేము ప్రారంభానికి ముందే కొన్ని పునరుత్తేజకాలు తీసుకోవాల్సిన అవసరం ఉంది సాఫ్ట్ బాల్ ఆట గురించి చెప్తూ అర్జున్ కు ఈమెయిల్ పంపు
eng_Latn	tel_Telu	email david about the meeting tomorrow david can we have the meeting in the afternoon	రవి రేపు మధ్యాహ్నం సమావేశము ఏర్పాటు చెయ్యవచ్చా అని రవి కి రేపటి సమావేశము గురించి ఈమెయిల్ పంపు
eng_Latn	tel_Telu	do i have any emails from robert	నాకు రవి నుంచి ఏవైనా emails ఉన్నాయా
eng_Latn	tel_Telu	olly do i have any emails from robert	రవి నుండి నాకు ఏవైనా ఇమెయిల్‌లు ఉన్నాయా
eng_Latn	tel_Telu	olly has robert emails me yet	ఓలీ రవీంద్ర ఇంకా నాకు సందేశాలు చేయలేదా
eng_Latn	tel_Telu	has robert emails me yet	రత్నాకర్ నాకు సందేశాలు పంపాడా
eng_Latn	tel_Telu	has david got back to me yet	అర్జున్ ఇప్పటికీ తిరిగి నన్ను సంప్రదించాడా
eng_Latn	tel_Telu	olly let me know if i get a message about the party from jane	olly నాకు రామ్ నుండి పార్టీ గురించి సందేశం వస్తే నాకు తెలియ చేయి
eng_Latn	tel_Telu	olly i would like to know about jane's party	olly నేను జగన్ పార్టీ గురించి తెలుసుకోవాలనుకుంటున్నాను
eng_Latn	tel_Telu	olly alert me of an email from dave about the meeting	సమావేశం గురించి మహేష్ నుండి వచ్చిన ఇమెయిల్ గురించి ఒల్లీ నన్ను హెచ్చరించండి
eng_Latn	tel_Telu	alert me of an email from dave about the meeting	సమావేశం గురించి వరుణ్ నుండి ఈమెయిల్ వస్తే నాకు గుర్తు చేయి
eng_Latn	tel_Telu	what is a work phone number of emilia	మత్తయ్య యొక్క పని ఫోన్ నంబర్ ఏమిటి
eng_Latn	tel_Telu	any news from agnes	రాఘవ నుంచి ఏదైనా న్యూస్ ఉందా
eng_Latn	tel_Telu	any recent emails from anna	అనన్య నుండి ఏవైనా ఇటీవల ఇమెయిల్‌లు ఉన్నాయా
eng_Latn	tel_Telu	did i get any replies from jan	జాహ్నవి నుంచి నాకు ఏవైనా రిప్లై లు వచ్చాయా
eng_Latn	tel_Telu	create new contact	కొత్త పరిచయాన్ని సృష్టించండి
eng_Latn	tel_Telu	change my mum's email in my phonebook	నా ఫోన్‌బుక్‌లో మా అమ్మ ఇమెయిల్‌ని మార్చు
eng_Latn	tel_Telu	what is new	కొత్తవి ఏమున్నాయి
eng_Latn	tel_Telu	update me	నన్ను నవీకరించు
eng_Latn	tel_Telu	did i get anything new from my boss	boss నుంచి నాకు ఏదైనా కొత్తగా వచ్చిందా
eng_Latn	tel_Telu	are there any email updates	ఏవైనా email అప్డేట్స్ ఉన్నాయా
eng_Latn	tel_Telu	reply to dad write i will be late	నాన్నకి రిప్లై ఇవ్వు నాకు ఆలస్యం అవుతుందని వ్రాయి
eng_Latn	tel_Telu	respond to all that i am on my way	నేను దారిలో ఉన్నానని అందరికీ జవాబు పెట్టు
eng_Latn	tel_Telu	go to contacts and add a new email to the list	పరిచయాలకు వెళ్లి జాబితాకు కొత్త ఇమెయిల్‌ను జోడించండి
eng_Latn	tel_Telu	here is a new email address to be added to the contacts	పరిచయాలకు జోడించాల్సిన కొత్త ఇమెయిల్ చిరునామా ఇక్కడ ఉంది
eng_Latn	tel_Telu	go to contacts and enter a new email address	పరిచయాలకు వెళ్లి కొత్త ఇమెయిల్ చిరునామాను నమోదు చేయండి
eng_Latn	tel_Telu	send that	దానిని పంపు
eng_Latn	tel_Telu	start a new email to	కొత్త ఈమెయిల్ స్టార్ట్ చెయ్యి
eng_Latn	tel_Telu	send to the contact an email as follows	పేర్కొన్న విధంగా కాంటాక్ట్ కు ఈమెయిల్ పంపు
eng_Latn	tel_Telu	go to email and send message to	ఇమెయిల్‌కి వెళ్లి సందేశం పంపండి
eng_Latn	tel_Telu	are there unread emails in my inbox	నా inbox లో చదవని emails ఉన్నాయా
eng_Latn	tel_Telu	please reply to my most recent email	దయచేసి నా అత్యంత ఇటీవలి ఇమెయిల్‌కి ప్రత్యుత్తరం ఇవ్వండి
eng_Latn	tel_Telu	open my most recent email and reply	నా ఇటీవలి ఈమెయిల్ తెరిచి రిప్లై ఇవ్వు
eng_Latn	tel_Telu	topic	విషయం
eng_Latn	tel_Telu	send an email to ray	అశోక్ కి ఈమెయిల్ పంపించు
eng_Latn	tel_Telu	compose a new email to ray	రవీందర్ కి కొత్త email కంపోస్ చెయ్
eng_Latn	tel_Telu	write an email recipient ray	ఇమెయిల్ గ్రహీత అర్జున్ వ్రాయండి
eng_Latn	tel_Telu	how its come to us	అది మనకు ఎలా వస్తుంది
